cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2007,115,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2008,120,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2009,151,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2010,157,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2011,161,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2012,169,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2013,177,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2014,191,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2015,203,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2016,228,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2017,293,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2018,323,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2019,338,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2020,346,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2021,351,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2022,373,No especificada
31,Yucatán,008,Calotmul,6207048973,Vehículos de motor registrados en circulación,2023,387,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,1997,130,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,1998,121,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,1999,145,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2000,169,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2001,199,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2002,216,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2003,233,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2004,258,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2005,288,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2006,301,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2007,341,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2008,431,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2009,504,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2010,500,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2011,524,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2012,529,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2013,548,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2014,562,No especificada
31,Yucatán,009,Cansahcab,6207048973,Vehículos de motor registrados en circulación,2015,580,No especificada
